Dataset,Model,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Processing Units Number,Training Operations,Prediction Operations,Active Regularization Mechanisms,Robust to Outliers,MCC
ASNM-CDX-2009,SGD,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,7.484368643286131,15.450697890224872,6.790097235513905,1,1,0.0421198784123674
ASNM-CDX-2009,TabICL,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,17.131595050277248,15.450697890224872,15.450697890224872,0,1,0.8533002862910458
ASNM-CDX-2009,TabNet,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,4.564348191467836,13.224948846178803,4.564348191467836,1,1,0.3196357794028881
ASNM-CDX-2009,TabPFN,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,17.788687814342346,15.450697890224872,15.450697890224872,0,1,0.839866641171852
ASNM-CDX-2009,TabTransformer,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,9.275003885301905,17.93560454001287,9.275003885301905,1,0,0.1501928805593871
ASNM-CDX-2009,XGBoost,0.0645960196718355,8.569846299866542,69479128195.3121,6.491563554555681,889,101,2,0.0665617811287102,5771,32.0,835,285.0146348038438,15.057443666076606,23.679797371237346,8.229099481012474,0,1,0.8655246264140278
BoTNeTIoT-L01,AdaBoost,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,5.703782474656201,23.510989065091,4.605170185988092,0,0,0.9990831727161924
BoTNeTIoT-L01,Bagging,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,20.375494778366452,25.942484802246174,7.036665923143267,0,2,0.9997862592482516
BoTNeTIoT-L01,BernoulliNB,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,1,0,0.5725211826699843
BoTNeTIoT-L01,DNN,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,19.64152567408165,3.871201010907891,1,0,0.2248455282221997
BoTNeTIoT-L01,DT,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,14.55609031492158,22.03046179681803,2.995732273553991,0,2,0.9997448900290886
BoTNeTIoT-L01,ExtraTree,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,14.55609031492158,22.03046179681803,2.995732273553991,0,2,0.9996345546830844
BoTNeTIoT-L01,FT-Transformer,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,5.950642552587727,21.720967215761487,5.950642552587727,3,0,0.9977835031679192
BoTNeTIoT-L01,GaussianNB,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,4.543294782270004,18.90581887910291,3.1354942159291497,0,0,0.0
BoTNeTIoT-L01,KNN,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,4.23410650459726,18.90581887910291,18.90581887910291,0,0,0.9807207733002266
BoTNeTIoT-L01,LDA,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,5.7745515455444085,22.04131309503206,3.1354942159291497,1,0,0.0
BoTNeTIoT-L01,LR,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,0,0,0.125757193133484
BoTNeTIoT-L01,LightGBM_ExtraTrees,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,11.237171963383721,27.734244271474232,8.699514748210191,0,2,0.9943633692053454
BoTNeTIoT-L01,LightGBM_RF,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,11.237171963383721,27.734244271474232,8.828425392371322,0,2,0.9985411751090694
BoTNeTIoT-L01,LinearSVC,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,1,0,0.0
BoTNeTIoT-L01,MLP,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.912023005428146,19.682347668601906,3.912023005428146,1,0,0.2236981258256623
BoTNeTIoT-L01,PassiveAggressive,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,1,1,0.9850749883205138
BoTNeTIoT-L01,Perceptron,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,1,1,0.302474345525963
BoTNeTIoT-L01,QDA,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,6.393590753950631,22.04131309503206,6.270988431858299,1,0,0.0380947375355355
BoTNeTIoT-L01,Ridge,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,22.04131309503206,3.1354942159291497,1,0,0.9619217306930312
BoTNeTIoT-L01,SGD,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,3.871201010907891,18.90581887910291,3.1354942159291497,1,1,0.3242885856621718
BoTNeTIoT-L01,TabICL,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,17.131595050277248,18.90581887910291,18.90581887910291,0,1,0.9982502631704808
BoTNeTIoT-L01,TabNet,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,4.564348191467836,20.334672854641596,4.564348191467836,1,1,0.997845241719845
BoTNeTIoT-L01,TabPFN,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,17.788687814342346,18.90581887910291,18.90581887910291,0,1,0.9981883340372176
BoTNeTIoT-L01,TabTransformer,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,5.62040086571715,21.390725528890908,5.62040086571715,1,0,0.976749103137232
BoTNeTIoT-L01,XGBoost,0.3976346315873243,1.5159362597633632,1.0023644171188174e+16,307069.82608695654,23,0,2,0.2134387351778656,7062606,1.0,18,12.714866030931228,12.229300771649381,26.63563198280612,6.907755278982137,1,1,0.9998896853816356
CIC-MalMem-2022,AdaBoost,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,5.703782474656201,19.59092508507022,4.605170185988092,0,0,0.9999317382845035
CIC-MalMem-2022,Bagging,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,15.58358336679568,21.66022406342394,6.674469164341808,0,2,0.9997269531361056
CIC-MalMem-2022,BernoulliNB,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,1,0,0.1710843420795944
CIC-MalMem-2022,DNN,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.02535169073515,15.003773404584809,4.02535169073515,1,0,0.9938951621687728
CIC-MalMem-2022,DT,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,11.671560361367534,17.748201057995793,2.7624461589136624,0,2,0.9997952101935308
CIC-MalMem-2022,ExtraTree,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,11.671560361367534,17.748201057995793,2.7624461589136624,0,2,0.9997952101935308
CIC-MalMem-2022,FT-Transformer,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,5.545177444479562,16.523599158329223,5.545177444479562,3,0,0.9943361693539646
CIC-MalMem-2022,GaussianNB,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,5.402677381872279,14.985754899082131,4.007333185232471,0,0,0.982279547710444
CIC-MalMem-2022,KNN,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,5.10594547390058,14.985754899082131,14.985754899082131,0,0,0.9993856818060204
CIC-MalMem-2022,LDA,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,7.408530566894626,18.993088084314603,4.007333185232471,0,0,0.9914671075294016
CIC-MalMem-2022,LR,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,1,0,0.991910780540764
CIC-MalMem-2022,LightGBM_ExtraTrees,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,11.237171963383721,23.451983532651994,8.466228633569862,0,2,0.9968601883800856
CIC-MalMem-2022,LightGBM_RF,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,10.532096211958502,23.451983532651994,8.006367567650246,0,2,0.9983275454275627
CIC-MalMem-2022,LinearSVC,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,1,0,0.9914328628889276
CIC-MalMem-2022,MLP,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,3.912023005428146,14.890444719277806,3.912023005428146,1,0,0.0211590706439579
CIC-MalMem-2022,PassiveAggressive,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,1,1,0.9881938222391932
CIC-MalMem-2022,Perceptron,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,1,1,0.9785313282775916
CIC-MalMem-2022,QDA,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,8.06777619577889,18.993088084314603,8.014666370464942,1,0,0.9947450035323032
CIC-MalMem-2022,Ridge,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,18.993088084314603,4.007333185232471,1,0,0.991774349495124
CIC-MalMem-2022,SGD,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.718498871295094,14.985754899082131,4.007333185232471,2,1,0.9842683625602204
CIC-MalMem-2022,TabICL,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,17.131595050277248,14.985754899082131,14.985754899082131,0,1,0.9999317359546728
CIC-MalMem-2022,TabNet,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,4.564348191467836,15.542769905317497,4.564348191467836,1,1,0.8819500573959297
CIC-MalMem-2022,TabPFN,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,17.788687814342346,14.985754899082131,14.985754899082131,0,1,0.999965868559814
CIC-MalMem-2022,TabTransformer,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,6.492239835020471,17.470661548870133,6.492239835020471,1,0,0.9942330786817956
CIC-MalMem-2022,XGBoost,1.0,2.203656824102268,4497.612855726217,1065.3818181818183,55,3,2,0.1663299663299663,58596,6.0,52,6.143102808461819,17.375342836023734,23.451983532651994,8.466228633569862,0,1,0.9998634742390172
DDOS-ANL,AdaBoost,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.0106352940962555,22.16151264266661,3.912023005428146,0,0,0.9237540218632266
DDOS-ANL,Bagging,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,19.19109794568697,25.208082822678897,6.95859318544043,0,2,0.9091101248696593
DDOS-ANL,BernoulliNB,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,1,0,0.8517086139235537
DDOS-ANL,DNN,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,4.02535169073515,18.611279681843968,4.02535169073515,1,0,0.0
DDOS-ANL,DT,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,7.624130585661289,21.29605981725075,2.302585092994046,0,2,0.9256364234983824
DDOS-ANL,ExtraTree,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,7.624130585661289,21.29605981725075,2.302585092994046,0,2,0.9257256810699436
DDOS-ANL,FT-Transformer,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.950642552587727,20.536570543696545,5.950642552587727,1,0,0.9254108546097424
DDOS-ANL,GaussianNB,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.978885764901122,18.249489637238465,3.6635616461296463,0,0,0.8610782565319745
DDOS-ANL,KNN,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.272999558563747,18.249489637238465,18.249489637238465,0,0,0.925576134795928
DDOS-ANL,LDA,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,6.882437470997847,21.913051283368112,3.6635616461296463,0,0,0.8781691942172215
DDOS-ANL,LR,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,1,0,0.8694569412928984
DDOS-ANL,LightGBM_ExtraTrees,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,9.814656338829513,26.99984229190695,8.699514748210191,0,2,0.925616340846636
DDOS-ANL,LightGBM_RF,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,9.814656338829513,26.99984229190695,8.750352654668484,0,2,0.9257596080439106
DDOS-ANL,LinearSVC,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,1,0,0.8908609214115937
DDOS-ANL,MLP,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,4.605170185988092,19.19109817709691,4.605170185988092,1,0,0.0
DDOS-ANL,PassiveAggressive,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,1,1,0.8768053369222396
DDOS-ANL,Perceptron,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,0,1,0.8694837997943338
DDOS-ANL,QDA,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,8.31752199628717,21.913051283368112,7.327123292259293,1,0,0.8260339496736001
DDOS-ANL,Ridge,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,21.913051283368112,3.6635616461296463,1,0,0.9196245072292488
DDOS-ANL,SGD,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,5.298317366548036,18.249489637238465,3.6635616461296463,1,1,0.898169996881583
DDOS-ANL,TabICL,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,17.131595050277248,18.249489637238465,18.249489637238465,0,1,0.925793853489034
DDOS-ANL,TabNet,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,4.564348191467836,19.150276182576654,4.564348191467836,1,1,0.9258016984291436
DDOS-ANL,TabPFN,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,17.788687814342346,18.249489637238465,18.249489637238465,0,1,0.9257468102362404
DDOS-ANL,TabTransformer,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,6.148468295917647,20.734396287026467,6.148468295917647,1,0,0.9199735197831886
DDOS-ANL,XGBoost,0.5471713450674891,3.6571314380747983,4753849.459785042,55401.74358974359,39,16,5,0.0904183535762483,2160668,0.0,21,19.577752691204036,9.449357272446683,25.90123000323884,6.396929655216146,1,1,0.9258016990260752
DeepSlice,AdaBoost,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,5.703782474656201,18.549079235751694,4.605170185988092,0,0,1.0
DeepSlice,Bagging,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,15.658699562298692,20.625196901625234,6.6812878518616285,0,2,1.0
DeepSlice,BernoulliNB,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,1,0,1.0
DeepSlice,DNN,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,3.871201010907891,14.924738302775332,3.871201010907891,1,0,1.0
DeepSlice,DT,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,11.746676556870545,16.713173896197087,2.769264846433482,0,2,1.0
DeepSlice,ExtraTree,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,11.746676556870545,16.713173896197087,2.769264846433482,0,2,1.0
DeepSlice,FT-Transformer,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,5.950642552587727,17.004179844455166,5.950642552587727,1,0,1.0
DeepSlice,GaussianNB,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.709530201312334,13.943909049763604,2.8903717578961645,0,0,1.0
DeepSlice,KNN,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,5.288267030694535,13.943909049763604,13.943909049763604,0,0,1.0
DeepSlice,LDA,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,5.41610040220442,16.83428080765977,2.8903717578961645,0,0,0.6737412364504448
DeepSlice,LR,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,0,0,1.0
DeepSlice,LightGBM_ExtraTrees,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,9.433483923290392,21.318344082185178,6.907755278982137,0,2,1.0
DeepSlice,LightGBM_RF,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,9.433483923290392,21.318344082185178,6.907755278982137,0,2,1.0
DeepSlice,LinearSVC,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,1,0,1.0
DeepSlice,MLP,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.605170185988092,15.65870747785553,4.605170185988092,1,0,1.0
DeepSlice,PassiveAggressive,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,1,1,1.0
DeepSlice,Perceptron,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,1,1,1.0
DeepSlice,QDA,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,6.340359303727752,16.83428080765977,5.780743515792329,1,0,1.0
DeepSlice,Ridge,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,16.83428080765977,2.8903717578961645,1,0,1.0
DeepSlice,SGD,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.04305126783455,13.943909049763604,2.8903717578961645,1,1,1.0
DeepSlice,TabICL,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,17.131595050277248,13.943909049763604,13.943909049763604,0,1,1.0
DeepSlice,TabNet,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.852030263919617,15.905567555787057,4.852030263919617,1,1,1.0
DeepSlice,TabPFN,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,17.788687814342346,13.943909049763604,13.943909049763604,0,1,1.0
DeepSlice,TabTransformer,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,4.68213122712422,15.735668518991659,4.68213122712422,1,0,1.0
DeepSlice,XGBoost,1.4651529400440646,4.585187376245139,123.52044663247176,3509.277777777778,18,14,3,0.0457516339869281,63167,8.0,8,3.1289452480317608,9.449357272446683,21.318344082185178,6.396929655216146,0,1,1.0
IoT-APD,AdaBoost,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,5.703782474656201,16.604679810351275,4.605170185988092,0,0,0.2716895629786385
IoT-APD,Bagging,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,13.896583503990753,18.50715111050101,6.507641486137825,0,2,0.5823148350644274
IoT-APD,BernoulliNB,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,4.382026634673881,11.999509624363185,2.70805020110221,1,0,0.0759601003290728
IoT-APD,DNN,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,3.871201010907891,13.162660434168865,3.871201010907891,1,0,0.1565073325322271
IoT-APD,DT,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,9.984560498562606,14.595128105072863,2.5956184807096783,0,2,0.5261441765567354
IoT-APD,ExtraTree,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,9.984560498562606,14.595128105072863,2.5956184807096783,0,2,0.5189858817258678
IoT-APD,FT-Transformer,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,5.950642552587727,15.242101975848701,5.950642552587727,1,0,0.4260702011508537
IoT-APD,GaussianNB,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,5.043425116919247,11.999509624363185,2.70805020110221,0,0,0.127018751897804
IoT-APD,KNN,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,5.10594547390058,11.999509624363185,11.999509624363185,0,0,0.2769467103436864
IoT-APD,LDA,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,5.272999558563747,14.707559825465395,2.70805020110221,0,0,0.1437325183520395
IoT-APD,LR,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,4.382026634673881,11.999509624363185,2.70805020110221,1,0,0.133661535899314
IoT-APD,LightGBM_ExtraTrees,2.315369769121552,31.029356568494265,14.379522890076636,723.0,15,1,5,0.0952380952380952,10845,0.0,12,41.27436039422639,11.237171963383721,20.298910579729064,8.29940095536588,0,2,0.3667900468344877
